facility,district 
4520848,3
4523094,3
4523220,3
4524522,3
4526303,3
4527120,3
4531042,3
4536058,3
4542157,3
4543829,3
4545929,3
4549533,3
4550578,3
4552560,3
4552857,3
4554349,3
4554894,3
4555575,3
4556880,3
4558368,3
4559114,3
4563244,3
4563814,3
4564985,3
4565807,3
4565812,3
4568660,3
4571108,3
4572666,3
4573677,3
4574669,3
4575251,3
4577926,3
4578644,3
4578901,3
4581662,3
4583230,3
4584627,3
4584773,3
4585845,3
4589177,3
4590759,3
4591439,3
4591708,3
4592256,3
4592752,3
4594841,3
4600738,3
4601750,3
4601780,3
4602173,3
4605316,3
4606182,3
4607835,3
4607981,3
4610422,3
4611040,3
4613666,3
4614691,3
4619178,3
4619491,3
4621245,3
4621630,3
4621757,3
4623167,3
4625100,3
4625170,3
4626149,3
4626779,3
4627529,3
4627747,3
4627929,3
4630053,3
4635235,3
4635921,3
4636209,3
4638085,3
4638368,3
4641852,3
4642764,3
4644122,3
4644728,3
4650262,3
4651962,3
4653916,3
4657613,3
4658543,3
4662309,3
4662546,3
4662971,3
4663897,3
4664633,3
4664711,3
4666054,3
4668031,3
4669736,3
4670197,3
4670402,3
4670728,3
4673397,3
4677419,3
4681420,3
4681452,3
4681687,3
4684516,3
4685289,3
4688347,3
4689746,3
4691649,3
4692272,3
4692578,3
4692743,3
4693037,3
4693995,3
4694171,3
4694956,3
4696322,3
4698774,3
4699971,3
4700176,3
4701547,3
4701647,3
4703628,3
4705455,3
4709577,3
4712998,3
4714039,3
4714499,3
4715297,3
4719363,3
4719666,3
4719976,3
4723010,3
4724627,3
4725493,3
4726997,3
4732817,3
4733218,3
4733329,3
4733646,3
4736963,3
4742222,3
4742822,3
4742850,3
4744963,3
4745016,3
4745846,3
4746303,3
4747858,3
4752495,3
4753175,3
4753747,3
4754178,3
4754295,3
4758136,3
4758464,3
4760419,3
4763751,3
4764004,3
4764062,3
4765495,3
4765622,3
4767602,3
4768115,3
4770905,3
4771621,3
4772658,3
4774013,3
4775086,3
4776124,3
4776965,3
4777822,3
4780849,3
4780946,3
4785964,3
4786249,3
4787982,3
4788637,3
4792478,3
4797177,3
4798844,3
4799435,3
4799572,3
4801448,3
4802519,3
4804250,3
4808509,3
4810381,3
4811053,3
4812183,3
4812691,3
4813789,3
4814124,3
4816718,3
4818446,3
4818607,3
4819228,3
4820039,3
4822615,3
4822983,3
4822997,3
4824331,3
4824561,3
4826252,3
4827148,3
4829278,3
4832230,3
4832778,3
4837531,3
4840456,3
4843396,3
4848036,3
4848464,3
4849270,3
4850329,3
4856247,3
4856614,3
4859033,3
4863630,3
4863846,3
4863946,3
4863983,3
4865903,3
4866063,3
4871866,3
4872265,3
4874945,3
4876274,3
4876405,3
4877542,3
4881219,3
4881717,3
4886720,3
4889029,3
4889144,3
4889714,3
4889927,3
4890632,3
4890959,3
4891628,3
4891825,3
4892042,3
4895337,3
4895741,3
4897005,3
4901216,3
4902857,3
4903654,3
4905364,3
4907622,3
4908840,3
4911936,3
4913769,3
4917281,3
4918155,3
4918319,3
4920402,3
4923723,3
4926129,3
4926328,3
4927959,3
4929020,3
4929841,3
4930853,3
4931826,3
4932222,3
4938973,3
4940856,3
4941431,3
4942512,3
4945620,3
4946607,3
4947109,3
4948115,3
4948202,3
4948379,3
4951140,3
4952617,3
4953206,3
4955236,3
4965520,3
4965811,3
4967067,3
4967549,3
4967997,3
4971218,3
4971674,3
4973306,3
4977673,3
4978904,3
4981583,3
4981585,3
4982069,3
4982148,3
4982925,3
4985718,3
4986932,3
4991964,3
4992671,3
4993134,3
4994931,3
4995865,3
4997683,3
5001291,3
5002292,3
5003930,3
5004050,3
5004751,3
5005996,3
5006468,3
5007384,3
5008377,3
5010231,3
5012851,3
5016576,3
5020093,3
5021001,3
5023542,3
5025678,3
5026561,3
5026946,3
5027582,3
5028399,3
5030085,3
5034859,3
5035807,3
5036910,3
5042588,3
5044034,3
5045651,3
5046365,3
5047175,3
5052075,3
5052593,3
5053047,3
5053308,3
5054014,3
5057426,3
5058624,3
5059174,3
5059330,3
5059718,3
5060806,3
5064750,3
5067096,3
5067106,3
5070286,3
5070623,3
5072227,3
5074299,3
5074738,3
5074868,3
5075065,3
5076492,3
5078081,3
5078434,3
5080862,3
5081398,3
5081688,3
5083144,3
5083884,3
5086326,3
5087752,3
5089944,3
5090442,3
5091048,3
5091174,3
5091480,3
5092565,3
5092797,3
5093258,3
5096862,3
5097467,3
5099287,3
5100084,3
5101353,3
5101929,3
5102936,3
5103555,3
5104544,3
5106488,3
5108384,3
5110197,3
5116480,3
5116598,3
5116759,3
5117072,3
5117471,3
5117540,3
5118085,3
5119301,3
5120234,3
5120671,3
5121789,3
5123260,3
5123650,3
5125350,3
5125949,3
5126208,3
5127017,3
5130518,3
5130812,3
5131137,3
5132080,3
5132632,3
5132690,3
5139181,3
5141573,3
5141963,3
5142301,3
5149578,3
5150675,3
5150928,3
5151561,3
5153837,3
5155141,3
5155706,3
5157076,3
5157353,3
5157522,3
5158924,3
5161889,3
5165165,3
5167085,3
5170484,3
5171778,3
5172806,3
5174833,3
5177620,3
5180090,3
5181169,3
5182058,3
5186195,3
5188057,3
5191728,3
5194759,3
5196513,3
5196948,3
5196968,3
5197472,3
5198189,3
5199000,3
5202205,3
5203491,3
5204435,3
5205851,3
5209909,3
5210228,3
5211197,3
5212317,3
5212669,3
5214532,3
5219713,3
5221196,3
5221284,3
5222230,3
5222681,3
5223220,3
5224634,3
5224963,3
5225236,3
2234,4
2941,4
5067,4
5595,4
9340,4
10396,4
10544,4
11879,4
13944,4
14069,4
16662,4
17336,4
19101,4
19722,4
19840,4
20131,4
20986,4
22420,4
22937,4
25201,4
26486,4
27489,4
28998,4
30624,4
33289,4
33799,4
35612,4
35855,4
36119,4
36505,4
39724,4
42169,4
42614,4
44564,4
46929,4
48058,4
49376,4
49762,4
49818,4
50111,4
50922,4
51447,4
51954,4
52454,4
54989,4
56953,4
57085,4
57340,4
61950,4
64164,4
64548,4
65676,4
68712,4
68927,4
69012,4
70331,4
73127,4
74389,4
74900,4
78007,4
79180,4
81863,4
84658,4
85391,4
86602,4
86754,4
87639,4
89770,4
91711,4
91938,4
93072,4
96814,4
97705,4
99622,4
99738,4
100359,4
100922,4
102285,4
104429,4
104786,4
107866,4
108115,4
108416,4
110114,4
111619,4
112080,4
114742,4
115841,4
115985,4
116760,4
120181,4
120311,4
122284,4
122668,4
122819,4
122857,4
124199,4
124421,4
126851,4
130085,4
130466,4
132846,4
135839,4
136261,4
136617,4
136702,4
140180,4
140738,4
140930,4
141917,4
142144,4
147458,4
150111,4
152602,4
152650,4
155307,4
155377,4
155816,4
155912,4
158355,4
158391,4
158468,4
159670,4
160439,4
160890,4
162576,4
164016,4
168281,4
169673,4
169839,4
169932,4
169936,4
170117,4
170176,4
170384,4
170624,4
171373,4
174218,4
174766,4
176434,4
176481,4
176940,4
177138,4
177381,4
177795,4
180710,4
181807,4
183331,4
184606,4
184918,4
185113,4
189618,4
190027,4
190261,4
190416,4
190448,4
191125,4
191217,4
191673,4
192727,4
193959,4
198110,4
198329,4
198717,4
198771,4
199562,4
200521,4
200857,4
202349,4
202486,4
205539,4
209496,4
211417,4
213476,4
213638,4
215504,4
215529,4
217245,4
218821,4
220262,4
220726,4
221648,4
223748,4
224800,4
226627,4
228317,4
232244,4
232471,4
233752,4
234568,4
235139,4
235458,4
237684,4
243602,4
243840,4
244424,4
244966,4
247039,4
247492,4
247514,4
250567,4
254986,4
259444,4
260008,4
260406,4
261876,4
264411,4
265279,4
265756,4
265761,4
267466,4
269028,4
271379,4
272412,4
272660,4
275047,4
276925,4
277919,4
281865,4
282941,4
284341,4
284883,4
287623,4
287855,4
288161,4
292123,4
295703,4
296123,4
296204,4
296398,4
296997,4
297055,4
298094,4
298096,4
298274,4
298614,4
298680,4
300463,4
300751,4
301530,4
302106,4
302401,4
305781,4
306199,4
306686,4
307254,4
308627,4
309122,4
310901,4
319388,4
321978,4
322502,4
322861,4
323675,4
323853,4
325411,4
326959,4
327790,4
331031,4
331346,4
331437,4
334704,4
335096,4
335957,4
336223,4
336314,4
337376,4
337547,4
338297,4
339165,4
342537,4
344533,4
345155,4
345404,4
345870,4
347814,4
349495,4
352361,4
353569,4
353688,4
355038,4
355716,4
356819,4
358316,4
361878,4
362306,4
363969,4
364470,4
366035,4
366878,4
368846,4
369870,4
370452,4
370577,4
370586,4
370639,4
370863,4
370929,4
371389,4
372373,4
372680,4
373604,4
375304,4
375988,4
383017,4
383392,4
383512,4
384411,4
385380,4
386230,4
386750,4
387068,4
387752,4
387886,4
388803,4
389836,4
390093,4
390475,4
390698,4
391439,4
391546,4
391839,4
392088,4
393003,4
394091,4
394298,4
395862,4
395889,4
400304,4
400322,4
402073,4
405403,4
406439,4
408384,4
408734,4
409986,4
411062,4
414797,4
415270,4
415777,4
415858,4
416903,4
417546,4
419353,4
419360,4
421954,4
423771,4
425651,4
428197,4
428771,4
432349,4
436977,4
437556,4
437904,4
438589,4
439462,4
441901,4
443632,4
446501,4
447678,4
447983,4
449338,4
451343,4
452176,4
453619,4
453750,4
457748,4
457964,4
458464,4
459385,4
460495,4
461117,4
462439,4
463401,4
464930,4
465121,4
465230,4
468279,4
469384,4
471922,4
472193,4
474256,4
475536,4
475977,4
479776,4
481513,4
482540,4
482742,4
482975,4
482990,4
483274,4
486591,4
488520,4
491595,4
495351,4
497905,4
498468,4
498757,4
499138,4
502166,4
503534,4
504139,4
504265,4
505330,4
507473,4
507638,4
507938,4
510064,4
511327,4
512079,4
512087,4
512570,4
512865,4
513773,4
514688,4
515615,4
515863,4
516761,4
517559,4
519439,4
519555,4
520129,4
520972,4
521499,4
523094,4
525662,4
526150,4
526420,4
529558,4
530766,4
531261,4
532150,4
532175,4
534832,4
537628,4
538304,4
539085,4
539446,4
540209,4
542899,4
543408,4
543514,4
545938,4
549576,4
550294,4
551830,4
555968,4
557765,4
558153,4
558341,4
558372,4
560332,4
560446,4
562559,4
562758,4
563278,4
563348,4
563581,4
565065,4
569077,4
569724,4
570316,4
572836,4
573736,4
574811,4
575003,4
575226,4
575894,4
575949,4
576798,4
577707,4
578161,4
580000,4
580589,4
582154,4
585514,4
587627,4
590014,4
592833,4
594626,4
597053,4
597133,4
597662,4
597775,4
599049,4
600952,4
602227,4
604583,4
607003,4
608941,4
610292,4
610986,4
611565,4
612348,4
616930,4
616988,4
618798,4
621395,4
621597,4
622146,4
622221,4
623574,4
626680,4
627770,4
628555,4
628664,4
628795,4
630726,4
631378,4
631641,4
634042,4
634379,4
634436,4
635086,4
635135,4
636226,4
636388,4
636419,4
637961,4
639840,4
643330,4
643979,4
646858,4
649176,4
655658,4
656094,4
656346,4
660926,4
660968,4
661384,4
663836,4
663888,4
666031,4
666695,4
667074,4
672917,4
673914,4
677100,4
677763,4
680574,4
682221,4
682811,4
683450,4
686907,4
691607,4
692238,4
692841,4
692957,4
694279,4
695169,4
702901,4
703414,4
706166,4
706283,4
707645,4
708319,4
711304,4
712167,4
714580,4
717679,4
720626,4
722223,4
722225,4
722838,4
724499,4
728612,4
731317,4
733244,4
740481,4
741533,4
742280,4
742348,4
743183,4
743704,4
744612,4
745805,4
746043,4
750275,4
751440,4
756107,4
756492,4
756738,4
757546,4
758935,4
760660,4
761621,4
765036,4
765511,4
767754,4
768627,4
770308,4
773382,4
773650,4
774064,4
774596,4
776127,4
781006,4
781421,4
782814,4
784021,4
784179,4
784631,4
784947,4
787692,4
789338,4
789661,4
791633,4
792934,4
793433,4
793855,4
794992,4
796106,4
797121,4
800164,4
801413,4
807532,4
811387,4
816795,4
819346,4
820205,4
820333,4
822729,4
823396,4
824580,4
826648,4
828132,4
831272,4
834394,4
837232,4
838824,4
839434,4
840714,4
842672,4
844445,4
845977,4
846792,4
847388,4
849489,4
850816,4
852016,4
852761,4
853587,4
854213,4
860421,4
860753,4
862720,4
864424,4
865489,4
866672,4
869597,4
870399,4
871315,4
876450,4
878719,4
881046,4
881395,4
884031,4
884751,4
889695,4
890904,4
893397,4
895651,4
896994,4
897448,4
900368,4
901617,4
901925,4
903154,4
903586,4
903776,4
905573,4
912690,4
914739,4
915051,4
915519,4
916496,4
917321,4
917655,4
918262,4
918496,4
919970,4
920718,4
922011,4
924040,4
928177,4
928241,4
932127,4
936521,4
939506,4
945801,4
947389,4
947420,4
950396,4
954594,4
956217,4
959477,4
962301,4
964204,4
964468,4
965107,4
965393,4
966131,4
966567,4
967019,4
969130,4
970643,4
970949,4
972372,4
973847,4
975936,4
978951,4
980318,4
981887,4
982416,4
982463,4
983917,4
987442,4
991561,4
994213,4
994986,4
996473,4
996620,4
998120,4
1000468,4
1000691,4
1001119,4
1001286,4
1002289,4
1002696,4
1005454,4
1006971,4
1007277,4
1008897,4
1009626,4
1009797,4
1010540,4
1011011,4
1012113,4
1013274,4
1014572,4
1016888,4
1017672,4
1018556,4
1019752,4
1020681,4
1021542,4
1022638,4
1023771,4
1024679,4
1025216,4
1026087,4
1027039,4
1027447,4
1028813,4
1028966,4
1030618,4
1034079,4
1036389,4
1037051,4
1038484,4
1040841,4
1041155,4
1041910,4
1045367,4
1052008,4
1055085,4
1055401,4
1055937,4
1058340,4
1059519,4
1061318,4
1061846,4
1063904,4
1064345,4
1065284,4
1066192,4
1066710,4
1068186,4
1069974,4
1072060,4
1072888,4
1074210,4
1076067,4
1077159,4
1077643,4
1085185,4
1085368,4
1090163,4
1092153,4
1093335,4
1093372,4
1097182,4
1099130,4
1099804,4
1101082,4
1102880,4
1102968,4
1105550,4
1106109,4
1108288,4
1108294,4
1109013,4
1111115,4
1117792,4
1118175,4
1119879,4
1123825,4
1127371,4
1127949,4
1128898,4
1129562,4
1130588,4
1130713,4
1132215,4
1134481,4
1135294,4
1137899,4
1143058,4
1143495,4
1143928,4
1145846,4
1146625,4
1146891,4
1146908,4
1151355,4
1151969,4
1154208,4
1154907,4
1156172,4
1163919,4
1165316,4
1166336,4
1166371,4
1166793,4
1166852,4
1168057,4
1168149,4
1174724,4
1175702,4
1175792,4
1178335,4
1178994,4
1179116,4
1179501,4
1180892,4
1182547,4
1188133,4
1190255,4
1191666,4
1192408,4
1192852,4
1194606,4
1196183,4
1196854,4
1196867,4
1197718,4
1198061,4
1198848,4
1201027,4
1201097,4
1201587,4
1201727,4
1202172,4
1204816,4
1205239,4
1211012,4
1213433,4
1214456,4
1214893,4
1215389,4
1215633,4
1217555,4
1220607,4
1223932,4
1224809,4
1225805,4
1227033,4
1229787,4
1231155,4
1235172,4
1236358,4
1238371,4
1245716,4
1247551,4
1248853,4
1251716,4
1253756,4
1254447,4
1255018,4
1255665,4
1258797,4
1259241,4
1260420,4
1264166,4
1267015,4
1267385,4
1268312,4
1269121,4
1271113,4
1271633,4
1273255,4
1273849,4
1274546,4
1276132,4
1276150,4
1276241,4
1277521,4
1278264,4
1280096,4
1280774,4
1282184,4
1282226,4
1284147,4
1284786,4
1286827,4
1288992,4
1290795,4
1291849,4
1295911,4
1296325,4
1297136,4
1300452,4
1300473,4
1300537,4
1307391,4
1317068,4
1317098,4
1318950,4
1319091,4
1319693,4
1320486,4
1321072,4
1321730,4
1322529,4
1325575,4
1326693,4
1329458,4
1330459,4
1331003,4
1336501,4
1337945,4
1338010,4
1338307,4
1340396,4
1341450,4
1341499,4
1344008,4
1346426,4
1347470,4
1347763,4
1349419,4
1349582,4
1352836,4
1354429,4
1355058,4
1355098,4
1355992,4
1356152,4
1356652,4
1359004,4
1363180,4
1367097,4
1367126,4
1370028,4
1372265,4
1372300,4
1372609,4
1373324,4
1375067,4
1377350,4
1379315,4
1382419,4
1382801,4
1384239,4
1384818,4
1384821,4
1388136,4
1389847,4
1393735,4
1394515,4
1397361,4
1397992,4
1401076,4
1402485,4
1404617,4
1405084,4
1406264,4
1406500,4
1409315,4
1409929,4
1409942,4
1411113,4
1411808,4
1412384,4
1417924,4
1417925,4
1418725,4
1420124,4
1421326,4
1421984,4
1423814,4
1425158,4
1425317,4
1425967,4
1427916,4
1434176,4
1434968,4
1435379,4
1436955,4
1440318,4
1441380,4
1442291,4
1443054,4
1443507,4
1444564,4
1446723,4
1448628,4
1448772,4
1449839,4
1450657,4
1451921,4
1452052,4
1452056,4
1455375,4
