ObjectId,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
1737135,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/03/31 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/31 00:00:00+00,0,1,0,Nicht übermittelt
1737136,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/29 00:00:00+00,0,1,1,Nicht übermittelt
1737137,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/30 00:00:00+00,0,1,1,Nicht übermittelt
1737138,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/01 00:00:00+00,0,2,0,Nicht übermittelt
1737139,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/28 00:00:00+00,0,1,1,Nicht übermittelt
1737140,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/30 00:00:00+00,0,1,1,Nicht übermittelt
1737141,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/03 00:00:00+00,0,2,0,Nicht übermittelt
1737142,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/31 00:00:00+00,0,1,1,Nicht übermittelt
1737143,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/23 00:00:00+00,0,1,1,Nicht übermittelt
1737144,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/03/30 00:00:00+00,0,1,1,Nicht übermittelt
1737145,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/02 00:00:00+00,0,1,1,Nicht übermittelt
1737146,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/05 00:00:00+00,0,2,0,Nicht übermittelt
1737147,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/06 00:00:00+00,0,1,0,Nicht übermittelt
1737148,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/04 00:00:00+00,0,1,1,Nicht übermittelt
1737149,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/06 00:00:00+00,0,1,1,Nicht übermittelt
1737150,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/01 00:00:00+00,0,1,1,Nicht übermittelt
1737151,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/04 00:00:00+00,0,1,1,Nicht übermittelt
1737152,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/06 00:00:00+00,0,1,1,Nicht übermittelt
1737153,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/04/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,3,0,Nicht übermittelt
1737154,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/07 00:00:00+00,0,1,1,Nicht übermittelt
1737155,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,1,1,Nicht übermittelt
1737156,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/09 00:00:00+00,0,2,0,Nicht übermittelt
1737157,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/04/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,3,1,Nicht übermittelt
1737158,12,Brandenburg,SK Cottbus,A15-A34,M,5,0,2021/04/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/10 00:00:00+00,0,5,0,Nicht übermittelt
1737159,12,Brandenburg,SK Cottbus,A15-A34,M,4,0,2021/04/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/08 00:00:00+00,0,4,1,Nicht übermittelt
1737160,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/11 00:00:00+00,0,1,0,Nicht übermittelt
1737161,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/09 00:00:00+00,0,1,1,Nicht übermittelt
1737162,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/09 00:00:00+00,0,1,1,Nicht übermittelt
1737163,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/10 00:00:00+00,0,1,1,Nicht übermittelt
1737164,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/12 00:00:00+00,0,1,1,Nicht übermittelt
1737165,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/13 00:00:00+00,0,1,0,Nicht übermittelt
1737166,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/04/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/13 00:00:00+00,0,3,1,Nicht übermittelt
1737167,12,Brandenburg,SK Cottbus,A15-A34,M,5,0,2021/04/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/15 00:00:00+00,0,5,0,Nicht übermittelt
1737168,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/12 00:00:00+00,0,1,1,Nicht übermittelt
1737169,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/16 00:00:00+00,0,1,0,Nicht übermittelt
1737170,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/15 00:00:00+00,0,1,1,Nicht übermittelt
1737171,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/17 00:00:00+00,0,2,0,Nicht übermittelt
1737172,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/18 00:00:00+00,0,2,0,Nicht übermittelt
1737173,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/19 00:00:00+00,0,1,0,Nicht übermittelt
1737174,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/19 00:00:00+00,0,1,1,Nicht übermittelt
1737175,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,0,Nicht übermittelt
1737176,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/21 00:00:00+00,0,1,0,Nicht übermittelt
1737177,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,1,Nicht übermittelt
1737178,12,Brandenburg,SK Cottbus,A15-A34,M,4,0,2021/04/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/22 00:00:00+00,0,4,0,Nicht übermittelt
1737179,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/23 00:00:00+00,0,1,0,Nicht übermittelt
1737180,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/17 00:00:00+00,0,1,1,Nicht übermittelt
1737181,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/20 00:00:00+00,0,1,1,Nicht übermittelt
1737182,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/21 00:00:00+00,0,1,1,Nicht übermittelt
1737183,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/23 00:00:00+00,0,1,1,Nicht übermittelt
1737184,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/04/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/25 00:00:00+00,0,3,0,Nicht übermittelt
1737185,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/22 00:00:00+00,0,1,1,Nicht übermittelt
1737186,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,2,0,Nicht übermittelt
1737187,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/24 00:00:00+00,0,1,1,Nicht übermittelt
1737188,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,2,1,Nicht übermittelt
1737189,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/04/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,3,0,Nicht übermittelt
1737190,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/25 00:00:00+00,0,1,1,Nicht übermittelt
1737191,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/28 00:00:00+00,0,1,0,Nicht übermittelt
1737192,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,1,1,Nicht übermittelt
1737193,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,1,1,Nicht übermittelt
1737194,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/04/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/27 00:00:00+00,0,2,1,Nicht übermittelt
1737195,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/29 00:00:00+00,0,1,1,Nicht übermittelt
1737196,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/04/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/30 00:00:00+00,0,1,0,Nicht übermittelt
1737197,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,1,1,Nicht übermittelt
1737198,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/05/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/29 00:00:00+00,0,2,1,Nicht übermittelt
1737199,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/25 00:00:00+00,0,1,1,Nicht übermittelt
1737200,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/26 00:00:00+00,0,1,1,Nicht übermittelt
1737201,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/02 00:00:00+00,0,1,0,Nicht übermittelt
1737202,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/01 00:00:00+00,0,1,1,Nicht übermittelt
1737203,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/04/28 00:00:00+00,0,1,1,Nicht übermittelt
1737204,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/04 00:00:00+00,0,1,0,Nicht übermittelt
1737205,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/05 00:00:00+00,0,1,0,Nicht übermittelt
1737206,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/05/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/04 00:00:00+00,0,2,1,Nicht übermittelt
1737207,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/02 00:00:00+00,0,1,1,Nicht übermittelt
1737208,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/06 00:00:00+00,0,1,1,Nicht übermittelt
1737209,12,Brandenburg,SK Cottbus,A15-A34,M,2,0,2021/05/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/07 00:00:00+00,0,2,0,Nicht übermittelt
1737210,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/06 00:00:00+00,0,1,1,Nicht übermittelt
1737211,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/10 00:00:00+00,0,1,0,Nicht übermittelt
1737212,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/07 00:00:00+00,0,1,1,Nicht übermittelt
1737213,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/08 00:00:00+00,0,1,1,Nicht übermittelt
1737214,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/10 00:00:00+00,0,1,1,Nicht übermittelt
1737215,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/10 00:00:00+00,0,1,1,Nicht übermittelt
1737216,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/09 00:00:00+00,0,1,1,Nicht übermittelt
1737217,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/17 00:00:00+00,0,1,0,Nicht übermittelt
1737218,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/13 00:00:00+00,0,1,1,Nicht übermittelt
1737219,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/14 00:00:00+00,0,1,1,Nicht übermittelt
1737220,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/18 00:00:00+00,0,1,1,Nicht übermittelt
1737221,12,Brandenburg,SK Cottbus,A15-A34,M,3,0,2021/05/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/21 00:00:00+00,0,3,0,Nicht übermittelt
1737222,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/22 00:00:00+00,0,1,1,Nicht übermittelt
1737223,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/26 00:00:00+00,0,1,0,Nicht übermittelt
1737224,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/28 00:00:00+00,0,1,0,Nicht übermittelt
1737225,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/05/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/24 00:00:00+00,0,1,1,Nicht übermittelt
1737226,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/05/30 00:00:00+00,0,1,1,Nicht übermittelt
1737227,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/03 00:00:00+00,0,1,0,Nicht übermittelt
1737228,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/05 00:00:00+00,0,1,1,Nicht übermittelt
1737229,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/05 00:00:00+00,0,1,1,Nicht übermittelt
1737230,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/08 00:00:00+00,0,1,1,Nicht übermittelt
1737231,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/06 00:00:00+00,0,1,1,Nicht übermittelt
1737232,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/05 00:00:00+00,0,1,1,Nicht übermittelt
1737233,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/12 00:00:00+00,0,1,0,Nicht übermittelt
1737234,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/06/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/12 00:00:00+00,0,1,1,Nicht übermittelt
1737235,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/07/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/06/30 00:00:00+00,0,1,1,Nicht übermittelt
1737236,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/07/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/07/02 00:00:00+00,0,1,1,Nicht übermittelt
1737237,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/07/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/07/03 00:00:00+00,1,1,1,Nicht übermittelt
1737238,12,Brandenburg,SK Cottbus,A15-A34,M,1,0,2021/07/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",1,-9,2021/07/13 00:00:00+00,-9,0,1,Nicht übermittelt
1737239,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/03/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/03/08 00:00:00+00,0,1,1,Nicht übermittelt
1737240,12,Brandenburg,SK Cottbus,A15-A34,W,2,0,2020/03/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/03/19 00:00:00+00,0,2,1,Nicht übermittelt
1737241,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/04/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/04/08 00:00:00+00,0,1,1,Nicht übermittelt
1737242,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/07/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/07/21 00:00:00+00,0,1,1,Nicht übermittelt
1737243,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/09/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/09/20 00:00:00+00,0,1,1,Nicht übermittelt
1737244,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/01 00:00:00+00,0,1,1,Nicht übermittelt
1737245,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/03 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/02 00:00:00+00,0,1,1,Nicht übermittelt
1737246,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/04 00:00:00+00,0,1,1,Nicht übermittelt
1737247,12,Brandenburg,SK Cottbus,A15-A34,W,2,0,2020/10/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/05 00:00:00+00,0,2,1,Nicht übermittelt
1737248,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/06 00:00:00+00,0,1,0,Nicht übermittelt
1737249,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/03 00:00:00+00,0,1,1,Nicht übermittelt
1737250,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/03 00:00:00+00,0,1,1,Nicht übermittelt
1737251,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/04 00:00:00+00,0,1,1,Nicht übermittelt
1737252,12,Brandenburg,SK Cottbus,A15-A34,W,4,0,2020/10/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/12 00:00:00+00,0,4,0,Nicht übermittelt
1737253,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/06 00:00:00+00,0,1,1,Nicht übermittelt
1737254,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/11 00:00:00+00,0,1,1,Nicht übermittelt
1737255,12,Brandenburg,SK Cottbus,A15-A34,W,2,0,2020/10/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/12 00:00:00+00,0,2,1,Nicht übermittelt
1737256,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/12 00:00:00+00,0,1,1,Nicht übermittelt
1737257,12,Brandenburg,SK Cottbus,A15-A34,W,2,0,2020/10/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/19 00:00:00+00,0,2,0,Nicht übermittelt
1737258,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/03 00:00:00+00,0,1,1,Nicht übermittelt
1737259,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/13 00:00:00+00,0,1,1,Nicht übermittelt
1737260,12,Brandenburg,SK Cottbus,A15-A34,W,2,0,2020/10/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/20 00:00:00+00,0,2,0,Nicht übermittelt
1737261,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/14 00:00:00+00,0,1,1,Nicht übermittelt
1737262,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/21 00:00:00+00,0,1,0,Nicht übermittelt
1737263,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/13 00:00:00+00,0,1,1,Nicht übermittelt
1737264,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/17 00:00:00+00,0,1,1,Nicht übermittelt
1737265,12,Brandenburg,SK Cottbus,A15-A34,W,1,0,2020/10/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/10/22 00:00:00+00,0,1,0,Nicht übermittelt
